2453,2053,DEPARTMENT,'은행SO사업부-D20736',2024-12-15 00:00:00,2099-02-01 00:00:00
2454,2054,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2455,2055,DEPARTMENT,'경영기획부-D80101',2024-12-15 00:00:00,2099-02-01 00:00:00
2456,2056,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2457,2057,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2458,2058,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2459,2059,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2460,2060,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2461,2061,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2463,2063,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2464,2064,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2465,2065,DEPARTMENT,'경영지원부-D80201',2024-12-15 00:00:00,2099-02-01 00:00:00
2466,2066,DEPARTMENT,'직원만족부-D80301',2024-12-15 00:00:00,2099-02-01 00:00:00
2467,2067,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2468,2068,DEPARTMENT,'경영기획부-D80101',2024-12-15 00:00:00,2099-02-01 00:00:00
2469,2069,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2470,2070,DEPARTMENT,'글로벌사업추진부-D60001',2024-12-15 00:00:00,2099-02-01 00:00:00
2471,2071,DEPARTMENT,'은행마케팅,2024-12-15 00:00:00,2099-02-01 00:00:00
2472,2072,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2473,2073,DEPARTMENT,'경영지원부-D80201',2024-12-15 00:00:00,2099-02-01 00:00:00
2474,2074,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2475,2075,DEPARTMENT,'그룹사마케팅,2024-12-15 00:00:00,2099-02-01 00:00:00
2476,2076,DEPARTMENT,'은행SO사업부-D20736',2024-12-15 00:00:00,2099-02-01 00:00:00
2477,2077,DEPARTMENT,'직원만족부-D80301',2024-12-15 00:00:00,2099-02-01 00:00:00
2478,2078,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2479,2079,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2480,2080,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2481,2081,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2482,2082,DEPARTMENT,'MSP사업부-D91020',2024-12-15 00:00:00,2099-02-01 00:00:00
2483,2083,DEPARTMENT,'은행SO사업부-D20736',2024-12-15 00:00:00,2099-02-01 00:00:00
2485,2085,DEPARTMENT,'글로벌사업추진부-D60001',2024-12-15 00:00:00,2099-02-01 00:00:00
2486,2086,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2487,2087,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2488,2088,DEPARTMENT,'글로벌사업추진부-D60001',2024-12-15 00:00:00,2099-02-01 00:00:00
2489,2089,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2490,2090,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2491,2091,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2492,2092,DEPARTMENT,'감사팀-D80054',2024-12-15 00:00:00,2099-02-01 00:00:00
2493,2093,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2494,2094,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2495,2095,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2496,2096,DEPARTMENT,'그룹사마케팅,2024-12-15 00:00:00,2099-02-01 00:00:00
2497,2097,DEPARTMENT,'보험IT운영부-D30114',2024-12-15 00:00:00,2099-02-01 00:00:00
2498,2098,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2499,2099,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2500,2100,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2501,2101,DEPARTMENT,'글로벌사업추진부-D60001',2024-12-15 00:00:00,2099-02-01 00:00:00
2502,2102,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2503,2103,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2504,2104,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2506,2106,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2507,2107,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2508,2108,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2509,2109,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2510,2110,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2612,2207,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2616,2209,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2227,2114,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2622,2212,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2650,2226,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2672,2237,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2684,2243,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2511,2111,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2513,2113,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2514,2114,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2516,2116,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2519,2119,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2524,2124,DEPARTMENT,'그룹사마케팅,2024-12-15 00:00:00,2099-02-01 00:00:00
2526,2126,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2528,2128,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2530,2130,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2532,2132,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2535,2135,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2698,2250,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2702,2252,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2710,2256,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2722,2262,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2728,2265,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2736,2269,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2742,2272,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2748,2275,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2754,2278,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2760,2281,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2766,2284,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2780,2291,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2786,2294,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2792,2297,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2796,2299,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2802,2302,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2810,2306,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2814,2308,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2832,2317,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2840,2321,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2848,2325,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2852,2327,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2856,2329,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2864,2333,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2870,2336,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2876,2339,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2880,2341,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2884,2343,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2896,2349,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2898,2350,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2906,2354,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2912,2357,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2926,2364,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2932,2367,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2964,2383,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2970,2386,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2976,2389,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
3003,2203,DEPARTMENT,'은행마케팅,2024-12-15 00:00:00,2099-02-01 00:00:00
3004,2204,DEPARTMENT,'은행SO사업부-D20736',2024-12-15 00:00:00,2099-02-01 00:00:00
2613,2207,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
3008,2208,DEPARTMENT,'은행SO사업부-D20736',2024-12-15 00:00:00,2099-02-01 00:00:00
2617,2209,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
3010,2210,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2623,2212,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
3015,2215,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
3017,2217,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2651,2226,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2673,2237,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2685,2243,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2699,2250,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2703,2252,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2711,2256,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
3057,2257,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2729,2265,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2737,2269,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2743,2272,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2749,2275,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2755,2278,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2761,2281,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2767,2284,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2781,2291,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2787,2294,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2793,2297,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2797,2299,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2803,2302,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2811,2306,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2815,2308,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2833,2317,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2841,2321,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2849,2325,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2853,2327,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2865,2333,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2871,2336,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2877,2339,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2881,2341,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2885,2343,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2897,2349,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2899,2350,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2907,2354,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2913,2357,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2927,2364,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2933,2367,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2965,2383,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2971,2386,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2977,2389,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2620,2211,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2626,2214,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2632,2217,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2640,2221,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2512,2112,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2515,2115,DEPARTMENT,'그룹사마케팅,2024-12-15 00:00:00,2099-02-01 00:00:00
2522,2122,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2525,2125,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2529,2129,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2534,2134,DEPARTMENT,'보험IT운영부-D30114',2024-12-15 00:00:00,2099-02-01 00:00:00
2536,2136,DEPARTMENT,'글로벌사업추진부-D60001',2024-12-15 00:00:00,2099-02-01 00:00:00
2652,2227,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2660,2231,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2666,2234,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2674,2238,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2680,2241,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2688,2245,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2694,2248,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2706,2254,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2712,2257,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2718,2260,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2724,2263,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2738,2270,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2744,2273,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2752,2277,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2758,2280,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2764,2283,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2768,2285,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2774,2288,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2782,2292,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2794,2298,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2800,2301,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2812,2307,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2820,2311,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2824,2313,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2830,2316,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2836,2319,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2842,2322,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2846,2324,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2854,2328,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2860,2331,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2866,2334,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2888,2345,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2900,2351,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2908,2355,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2922,2362,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2930,2366,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2936,2369,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2980,2391,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2986,2394,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
2998,2400,OFFICE,"",1900-02-01 00:00:00,2099-02-01 00:00:00
3005,2205,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2609,2205,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
3006,2206,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2621,2211,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2627,2214,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2633,2217,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2641,2221,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2653,2227,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2661,2231,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2667,2234,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2675,2238,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2681,2241,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2689,2245,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2695,2248,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2707,2254,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2713,2257,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
3058,2258,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2719,2260,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
3061,2261,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
3063,2263,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2725,2263,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
3065,2265,DEPARTMENT,'경영지원부-D80201',2024-12-15 00:00:00,2099-02-01 00:00:00
3068,2268,DEPARTMENT,'경영기획부-D80101',2024-12-15 00:00:00,2099-02-01 00:00:00
3070,2270,DEPARTMENT,'글로벌사업추진부-D60001',2024-12-15 00:00:00,2099-02-01 00:00:00
2739,2270,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
3072,2272,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2745,2273,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2759,2280,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2765,2283,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2769,2285,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2775,2288,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2783,2292,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2795,2298,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2801,2301,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2813,2307,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2821,2311,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2825,2313,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2831,2316,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2837,2319,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2843,2322,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2847,2324,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2855,2328,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2861,2331,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2867,2334,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2889,2345,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2909,2355,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2923,2362,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2931,2366,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2937,2369,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2981,2391,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2987,2394,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2999,2400,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2581,2181,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2582,2182,DEPARTMENT,'경영지원본부-D80056',2024-12-15 00:00:00,2099-02-01 00:00:00
2583,2183,DEPARTMENT,'은행SO사업부-D20736',2024-12-15 00:00:00,2099-02-01 00:00:00
2584,2184,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2585,2185,DEPARTMENT,'은행SO사업부-D20736',2024-12-15 00:00:00,2099-02-01 00:00:00
2586,2186,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2587,2187,DEPARTMENT,'MSP사업부-D91020',2024-12-15 00:00:00,2099-02-01 00:00:00
2588,2188,DEPARTMENT,'은행마케팅,2024-12-15 00:00:00,2099-02-01 00:00:00
2265,2133,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2589,2189,DEPARTMENT,'MSP사업부-D91020',2024-12-15 00:00:00,2099-02-01 00:00:00
2591,2191,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2592,2192,DEPARTMENT,'글로벌사업추진부-D60001',2024-12-15 00:00:00,2099-02-01 00:00:00
2593,2193,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2594,2194,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2595,2195,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2596,2196,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2597,2197,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2598,2198,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2599,2199,DEPARTMENT,'그룹사마케팅,2024-12-15 00:00:00,2099-02-01 00:00:00
2600,2200,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2601,2201,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2303,2152,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2319,2160,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2351,2176,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2389,2195,DEPARTMENT,"",1900-02-01 00:00:00,2024-12-15 00:00:00
2406,2006,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2429,2029,DEPARTMENT,'은행마케팅,2024-12-15 00:00:00,2099-02-01 00:00:00
2442,2042,DEPARTMENT,'은행SO사업부-D20736',2024-12-15 00:00:00,2099-02-01 00:00:00
2462,2062,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2484,2084,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
2518,2118,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2520,2120,DEPARTMENT,'경영지원본부-D80056',2024-12-15 00:00:00,2099-02-01 00:00:00
2521,2121,DEPARTMENT,'그룹사마케팅,2024-12-15 00:00:00,2099-02-01 00:00:00
2523,2123,DEPARTMENT,'카드IT운영부-D30116',2024-12-15 00:00:00,2099-02-01 00:00:00
2527,2127,DEPARTMENT,'은행마케팅,2024-12-15 00:00:00,2099-02-01 00:00:00
2531,2131,DEPARTMENT,'그룹사IT운영부-D30112',2024-12-15 00:00:00,2099-02-01 00:00:00
2533,2133,DEPARTMENT,'Biz플랫폼부-D20742',2024-12-15 00:00:00,2099-02-01 00:00:00
2537,2137,DEPARTMENT,'테크플랫폼부-D20741',2024-12-15 00:00:00,2099-02-01 00:00:00
